RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,plot_x,plot_y,cluster
9660836,9184105,sXXXXXXXXXXXX,534,SXXXX,FXXXXX,60,1,125872.7,1,0,0,47265.9,1,0,2,DXXXXXX,664,9660836.0,9184105.0,0
14737648,16372381,sXXXXXXXXXXXX,538,SXXXX,FXXXXX,56,3,112920.3,1,0,0,25402.75,1,0,5,DXXXXXX,955,1.4737648E7,1.6372381E7,0
15057985,16767948,sXXXXXXXXXXXX,591,FXXXXX,MXXX,62,8,0.0,2,1,0,104906.51,0,0,2,GXXX,672,1.5057985E7,1.6767948E7,3
9857208,5274902,sXXXXXXXXXXXX,850,SXXXX,MXXX,29,9,104229.49,2,1,0,84281.65,0,0,3,DXXXXXX,375,9857208.0,5274902.0,0
9599685,6221379,sXXXXXXXXXXXX,586,SXXXX,MXXX,31,5,62593.78,2,0,0,56022.55,0,0,1,PXXXXXXX,296,9599685.0,6221379.0,0
4253642,15550233,sXXXXXXXXXXXX,671,SXXXX,FXXXXX,28,8,0.0,2,1,0,166759.27,0,0,2,DXXXXXX,367,4253642.0,1.5550233E7,0
1587385,1255642,sXXXXXXXXXXXX,749,FXXXXX,FXXXXX,40,6,118397.69,1,1,0,120472.32,0,0,1,DXXXXXX,949,1587385.0,1255642.0,3
13445736,14372356,sXXXXXXXXXXXX,612,FXXXXX,MXXX,44,5,113430.39,2,0,0,92696.24,0,0,3,GXXX,261,1.3445736E7,1.4372356E7,3
13746472,854819,sXXXXXXXXXXXX,623,GXXXXXX,MXXX,43,7,123343.43,1,0,0,177330.2,0,0,3,PXXXXXXX,384,1.3746472E7,854819.0,1
12847799,2042464,sXXXXXXXXXXXX,451,FXXXXX,FXXXXX,49,2,123812.86,3,1,0,120428.84,1,0,3,SXXXXX,324,1.2847799E7,2042464.0,2
9542249,14762417,sXXXXXXXXXXXX,792,GXXXXXX,MXXX,26,2,139274.99,2,1,0,47872.99,0,0,3,DXXXXXX,261,9542249.0,1.4762417E7,4
2983818,1660118,sXXXXXXXXXXXX,735,GXXXXXX,FXXXXX,45,8,141929.46,2,0,0,98508.01,0,0,3,PXXXXXXX,527,2983818.0,1660118.0,1
6241463,5720259,sXXXXXXXXXXXX,793,FXXXXX,MXXX,57,5,715.83,2,1,0,53297.03,0,0,5,PXXXXXXX,504,6241463.0,5720259.0,3
11712756,3019659,sXXXXXXXXXXXX,725,FXXXXX,MXXX,32,8,0.0,2,1,0,4750.87,0,0,5,PXXXXXXX,1000,1.1712756E7,3019659.0,3
5537142,20558,sXXXXXXXXXXXX,791,SXXXX,FXXXXX,36,8,0.0,1,1,0,91806.93,0,0,2,DXXXXXX,972,5537142.0,20558.0,0
4359280,12611174,sXXXXXXXXXXXX,727,SXXXX,MXXX,26,8,104233.4,1,0,0,37275.81,0,0,2,GXXX,893,4359280.0,1.2611174E7,0
12129275,1104376,sXXXXXXXXXXXX,678,FXXXXX,FXXXXX,42,5,0.0,1,1,0,134844.23,1,0,4,DXXXXXX,330,1.2129275E7,1104376.0,2
16427152,8288049,sXXXXXXXXXXXX,548,FXXXXX,FXXXXX,33,9,0.0,2,1,0,50133.72,0,0,3,DXXXXXX,280,1.6427152E7,8288049.0,3
14467205,10156899,sXXXXXXXXXXXX,837,SXXXX,FXXXXX,29,0,0.0,2,1,0,81919.42,0,0,1,DXXXXXX,614,1.4467205E7,1.0156899E7,0
9203290,15450429,sXXXXXXXXXXXX,520,GXXXXXX,MXXX,47,10,111003.02,3,0,0,144490.45,1,0,1,DXXXXXX,625,9203290.0,1.5450429E7,4
11659433,5914689,sXXXXXXXXXXXX,552,GXXXXXX,FXXXXX,55,9,107183.85,1,1,0,146585.18,1,0,2,DXXXXXX,864,1.1659433E7,5914689.0,4
13253528,1132505,sXXXXXXXXXXXX,495,FXXXXX,MXXX,35,8,105819.88,2,1,0,56983.51,0,0,4,DXXXXXX,530,1.3253528E7,1132505.0,3
16761352,14761696,sXXXXXXXXXXXX,642,SXXXX,MXXX,30,8,123004.9,2,0,0,60413.28,0,0,3,PXXXXXXX,386,1.6761352E7,1.4761696E7,0
8964306,1103220,sXXXXXXXXXXXX,635,FXXXXX,FXXXXX,58,3,143792.96,1,0,0,88534.44,1,0,3,PXXXXXXX,315,8964306.0,1103220.0,2
15451404,6091095,sXXXXXXXXXXXX,693,SXXXX,MXXX,48,7,1679.0,1,1,0,27095.81,0,0,3,DXXXXXX,269,1.5451404E7,6091095.0,0
8030866,13771730,sXXXXXXXXXXXX,537,SXXXX,FXXXXX,47,8,114743.8,1,0,0,67062.04,0,0,4,DXXXXXX,527,8030866.0,1.377173E7,0
15469511,7206861,sXXXXXXXXXXXX,595,GXXXXXX,FXXXXX,52,5,121926.12,1,1,0,54177.88,1,0,5,DXXXXXX,249,1.5469511E7,7206861.0,4
12177871,1761098,sXXXXXXXXXXXX,606,FXXXXX,MXXX,40,8,91297.71,2,0,0,61140.89,1,0,2,SXXXXX,990,1.2177871E7,1761098.0,2
474742,14825798,sXXXXXXXXXXXX,575,FXXXXX,MXXX,41,5,100200.03,1,0,0,118054.72,0,0,4,PXXXXXXX,296,474742.0,1.4825798E7,3
14045108,653171,sXXXXXXXXXXXX,575,FXXXXX,MXXX,52,5,120097.17,4,1,0,10404.0,1,0,1,SXXXXX,953,1.4045108E7,653171.0,2
1298057,4022354,sXXXXXXXXXXXX,564,SXXXX,MXXX,30,4,132832.62,2,1,0,112530.56,0,0,5,DXXXXXX,728,1298057.0,4022354.0,0
11862825,3231256,sXXXXXXXXXXXX,523,SXXXX,FXXXXX,32,5,139156.18,1,0,0,59264.86,0,0,2,DXXXXXX,909,1.1862825E7,3231256.0,0
14910117,10610827,sXXXXXXXXXXXX,622,GXXXXXX,FXXXXX,43,4,127569.92,1,1,0,21455.27,1,0,3,GXXX,656,1.4910117E7,1.0610827E7,1
5419221,12041165,sXXXXXXXXXXXX,805,SXXXX,FXXXXX,55,3,118433.63,2,0,0,137699.4,1,0,3,PXXXXXXX,399,5419221.0,1.2041165E7,0
14336559,15348551,sXXXXXXXXXXXX,610,SXXXX,MXXX,40,5,130926.38,2,1,0,130083.85,0,0,5,SXXXXX,789,1.4336559E7,1.5348551E7,0
13146307,13621296,sXXXXXXXXXXXX,783,FXXXXX,FXXXXX,55,8,121852.46,1,0,0,47804.78,1,0,4,PXXXXXXX,854,1.3146307E7,1.3621296E7,2
8461335,13236303,sXXXXXXXXXXXX,590,GXXXXXX,FXXXXX,55,2,133899.84,1,1,0,12534.27,1,0,1,SXXXXX,457,8461335.0,1.3236303E7,1
4805939,3595182,sXXXXXXXXXXXX,645,GXXXXXX,FXXXXX,64,5,156818.12,1,0,0,162921.93,0,0,1,DXXXXXX,584,4805939.0,3595182.0,4
12555970,6281819,sXXXXXXXXXXXX,554,FXXXXX,MXXX,40,6,1571.95,4,1,0,57228.25,1,0,3,PXXXXXXX,290,1.255597E7,6281819.0,2
9132572,2831648,sXXXXXXXXXXXX,535,GXXXXXX,FXXXXX,45,3,174704.14,1,1,0,119136.24,1,0,3,DXXXXXX,917,9132572.0,2831648.0,4
8015870,3030139,sXXXXXXXXXXXX,800,SXXXX,FXXXXX,33,4,79720.45,1,0,0,150153.64,0,0,5,DXXXXXX,470,8015870.0,3030139.0,0
9078134,11853621,sXXXXXXXXXXXX,844,SXXXX,FXXXXX,32,7,122775.7,1,1,0,92522.55,0,0,3,DXXXXXX,916,9078134.0,1.1853621E7,0
8421747,3383219,sXXXXXXXXXXXX,778,FXXXXX,MXXX,51,9,111756.01,1,1,0,21182.88,1,0,3,DXXXXXX,396,8421747.0,3383219.0,2
259468,14810155,sXXXXXXXXXXXX,678,FXXXXX,MXXX,45,8,120636.2,1,1,0,56000.76,0,0,5,DXXXXXX,641,259468.0,1.4810155E7,3
16410199,14291011,sXXXXXXXXXXXX,771,FXXXXX,MXXX,40,10,0.0,2,1,0,107435.01,0,0,2,DXXXXXX,802,1.6410199E7,1.4291011E7,3
13021267,5899258,sXXXXXXXXXXXX,547,FXXXXX,FXXXXX,26,2,1248.53,2,1,0,121163.17,0,0,5,PXXXXXXX,497,1.3021267E7,5899258.0,3
5502046,13991300,sXXXXXXXXXXXX,648,SXXXX,FXXXXX,27,6,0.0,2,1,0,77509.0,0,0,2,DXXXXXX,475,5502046.0,1.39913E7,0
10721819,8986365,sXXXXXXXXXXXX,776,GXXXXXX,FXXXXX,40,8,138361.77,1,0,0,157582.22,0,0,3,PXXXXXXX,696,1.0721819E7,8986365.0,1
12190107,14420697,sXXXXXXXXXXXX,716,GXXXXXX,FXXXXX,41,3,112433.71,1,1,0,141907.81,1,0,2,SXXXXX,379,1.2190107E7,1.4420697E7,1
6208419,15016325,sXXXXXXXXXXXX,760,FXXXXX,FXXXXX,35,4,123708.39,1,1,0,136251.34,1,0,3,SXXXXX,797,6208419.0,1.5016325E7,2
2005901,7940190,sXXXXXXXXXXXX,575,SXXXX,MXXX,30,3,624.92,2,0,0,142592.85,0,0,2,SXXXXX,418,2005901.0,7940190.0,0
11958384,12263863,sXXXXXXXXXXXX,459,GXXXXXX,FXXXXX,46,4,140180.79,1,1,0,96213.96,0,0,5,DXXXXXX,722,1.1958384E7,1.2263863E7,4
7891854,8016462,sXXXXXXXXXXXX,850,GXXXXXX,FXXXXX,45,8,148106.4,3,0,0,34992.79,1,0,3,DXXXXXX,930,7891854.0,8016462.0,4
14208120,10426879,sXXXXXXXXXXXX,759,GXXXXXX,FXXXXX,44,5,116592.61,1,1,0,120371.31,0,0,2,DXXXXXX,704,1.420812E7,1.0426879E7,4
4724844,8126331,sXXXXXXXXXXXX,618,GXXXXXX,FXXXXX,41,10,111235.03,1,1,0,123701.22,0,0,1,GXXX,613,4724844.0,8126331.0,1
11469844,12942185,sXXXXXXXXXXXX,594,GXXXXXX,FXXXXX,47,2,107696.8,1,1,0,113347.02,0,0,5,GXXX,858,1.1469844E7,1.2942185E7,1
160259,16477125,sXXXXXXXXXXXX,524,FXXXXX,FXXXXX,50,3,107619.4,1,0,0,146643.45,1,0,4,SXXXXX,934,160259.0,1.6477125E7,2
333438,9108564,sXXXXXXXXXXXX,697,GXXXXXX,MXXX,39,2,142480.96,1,1,0,51106.89,0,0,3,DXXXXXX,889,333438.0,9108564.0,4
4001077,14849537,sXXXXXXXXXXXX,626,GXXXXXX,FXXXXX,30,5,119360.35,2,1,0,55369.97,0,0,5,SXXXXX,671,4001077.0,1.4849537E7,1
10845029,3175692,sXXXXXXXXXXXX,669,FXXXXX,FXXXXX,33,9,108698.25,2,0,0,137125.14,0,0,4,PXXXXXXX,453,1.0845029E7,3175692.0,3
9172901,13381816,sXXXXXXXXXXXX,696,SXXXX,MXXX,30,2,108129.49,2,1,0,85757.45,0,0,3,GXXX,493,9172901.0,1.3381816E7,0
4868276,3866363,sXXXXXXXXXXXX,790,SXXXX,FXXXXX,47,5,142329.0,1,1,0,142348.03,0,0,3,DXXXXXX,876,4868276.0,3866363.0,0
5557661,7850287,sXXXXXXXXXXXX,709,FXXXXX,MXXX,55,6,117473.47,2,1,0,23975.95,0,0,5,PXXXXXXX,692,5557661.0,7850287.0,3
10563913,14074418,sXXXXXXXXXXXX,680,GXXXXXX,MXXX,50,8,90639.79,3,0,0,173689.6,1,0,4,GXXX,757,1.0563913E7,1.4074418E7,1
15409108,16688012,sXXXXXXXXXXXX,787,FXXXXX,FXXXXX,26,2,1563.23,1,0,0,95742.49,0,0,1,SXXXXX,967,1.5409108E7,1.6688012E7,3
12584689,11919826,sXXXXXXXXXXXX,693,SXXXX,FXXXXX,22,6,0.0,2,1,0,56763.12,0,0,3,DXXXXXX,308,1.2584689E7,1.1919826E7,0
12722919,420480,sXXXXXXXXXXXX,684,SXXXX,FXXXXX,45,5,1643.91,2,1,0,77487.13,0,0,2,SXXXXX,278,1.2722919E7,420480.0,0
2860408,15617630,sXXXXXXXXXXXX,639,SXXXX,MXXX,40,8,689.18,2,1,0,82870.6,0,0,2,PXXXXXXX,353,2860408.0,1.561763E7,0
9704769,11405281,sXXXXXXXXXXXX,567,SXXXX,FXXXXX,43,6,0.0,1,0,0,145839.27,0,0,4,DXXXXXX,475,9704769.0,1.1405281E7,0
16205150,4672121,sXXXXXXXXXXXX,547,GXXXXXX,MXXX,24,1,132414.55,1,1,0,173634.33,0,0,3,PXXXXXXX,326,1.620515E7,4672121.0,1
15946572,7627643,sXXXXXXXXXXXX,721,GXXXXXX,FXXXXX,50,9,122366.8,4,0,0,83693.36,1,0,1,DXXXXXX,963,1.5946572E7,7627643.0,4
3562869,13202642,sXXXXXXXXXXXX,552,FXXXXX,MXXX,47,8,103047.8,2,1,0,87299.96,0,0,5,GXXX,607,3562869.0,1.3202642E7,3
12585638,2842931,sXXXXXXXXXXXX,697,FXXXXX,FXXXXX,31,8,107352.23,2,1,0,4789.89,0,0,3,DXXXXXX,625,1.2585638E7,2842931.0,3
2902468,15327827,sXXXXXXXXXXXX,679,FXXXXX,FXXXXX,31,6,0.0,2,1,0,46699.69,0,0,5,SXXXXX,826,2902468.0,1.5327827E7,3
149688,8527294,sXXXXXXXXXXXX,657,GXXXXXX,FXXXXX,55,8,1219.64,2,1,0,197505.17,1,0,3,PXXXXXXX,965,149688.0,8527294.0,1
7214518,4205372,sXXXXXXXXXXXX,682,FXXXXX,FXXXXX,25,4,0.0,2,0,0,120086.21,0,0,2,PXXXXXXX,551,7214518.0,4205372.0,3
13128172,14214810,sXXXXXXXXXXXX,790,SXXXX,MXXX,31,3,0.0,2,1,0,75407.2,0,0,2,GXXX,844,1.3128172E7,1.421481E7,0
5974272,5813823,sXXXXXXXXXXXX,584,SXXXX,FXXXXX,30,8,155475.75,2,1,0,104900.92,0,0,2,GXXX,245,5974272.0,5813823.0,0
6805204,13715696,sXXXXXXXXXXXX,573,FXXXXX,MXXX,33,10,647.32,2,0,0,47501.05,1,0,5,PXXXXXXX,914,6805204.0,1.3715696E7,2
16268681,11575550,sXXXXXXXXXXXX,706,SXXXX,MXXX,32,1,115745.74,2,0,0,16412.6,0,0,5,GXXX,438,1.6268681E7,1.157555E7,0
28915,16407118,sXXXXXXXXXXXX,513,GXXXXXX,FXXXXX,33,9,121681.1,2,1,0,99054.63,0,0,3,DXXXXXX,470,28915.0,1.6407118E7,4
5082711,12728106,sXXXXXXXXXXXX,436,FXXXXX,FXXXXX,46,6,148774.92,1,1,0,20192.77,1,0,4,DXXXXXX,824,5082711.0,1.2728106E7,2
6729036,10021902,sXXXXXXXXXXXX,599,FXXXXX,MXXX,31,8,117879.4,1,1,0,63365.54,0,0,2,DXXXXXX,824,6729036.0,1.0021902E7,3
16321097,13254380,sXXXXXXXXXXXX,524,GXXXXXX,FXXXXX,40,8,102154.86,1,1,0,114275.85,1,0,4,GXXX,256,1.6321097E7,1.325438E7,1
9252884,7103552,sXXXXXXXXXXXX,683,FXXXXX,MXXX,34,9,0.0,2,1,0,55412.49,0,0,1,SXXXXX,859,9252884.0,7103552.0,3
13955147,5517535,sXXXXXXXXXXXX,596,FXXXXX,MXXX,35,1,0.0,1,1,0,88338.84,0,0,3,SXXXXX,444,1.3955147E7,5517535.0,3
1551050,12441245,sXXXXXXXXXXXX,850,GXXXXXX,MXXX,25,10,72865.19,2,1,0,64620.84,0,0,2,SXXXXX,620,1551050.0,1.2441245E7,1
5425605,10852421,sXXXXXXXXXXXX,507,FXXXXX,FXXXXX,38,6,0.0,2,0,0,85002.8,1,0,3,PXXXXXXX,335,5425605.0,1.0852421E7,2
6075844,9705322,sXXXXXXXXXXXX,685,GXXXXXX,MXXX,33,3,109306.1,2,1,0,133456.06,1,0,5,DXXXXXX,788,6075844.0,9705322.0,4
8726378,1667028,sXXXXXXXXXXXX,508,GXXXXXX,MXXX,71,8,121249.27,1,0,0,162287.43,1,0,5,DXXXXXX,297,8726378.0,1667028.0,4
15610515,6729303,sXXXXXXXXXXXX,592,FXXXXX,MXXX,27,2,122766.66,1,0,0,159221.71,0,0,2,PXXXXXXX,549,1.5610515E7,6729303.0,3
9426872,5066701,sXXXXXXXXXXXX,485,SXXXX,MXXX,35,9,103.08,2,0,0,55866.49,0,0,4,PXXXXXXX,726,9426872.0,5066701.0,0
2783609,7792865,sXXXXXXXXXXXX,630,SXXXX,FXXXXX,26,3,599.84,1,1,0,90896.93,0,0,3,DXXXXXX,260,2783609.0,7792865.0,0
6888577,11424304,sXXXXXXXXXXXX,516,GXXXXXX,FXXXXX,49,3,134573.86,1,0,0,35072.33,1,0,4,SXXXXX,489,6888577.0,1.1424304E7,1
1138499,10812839,sXXXXXXXXXXXX,644,FXXXXX,FXXXXX,55,4,102290.04,1,0,0,82744.63,1,0,4,PXXXXXXX,740,1138499.0,1.0812839E7,2
12549790,7156977,sXXXXXXXXXXXX,612,FXXXXX,FXXXXX,42,9,102435.03,3,1,0,171411.07,1,0,1,DXXXXXX,855,1.254979E7,7156977.0,2
4684067,11677917,sXXXXXXXXXXXX,574,GXXXXXX,MXXX,39,6,75943.89,1,1,0,85550.56,0,0,3,DXXXXXX,739,4684067.0,1.1677917E7,4
14291384,13396489,sXXXXXXXXXXXX,527,GXXXXXX,FXXXXX,47,2,124694.45,4,0,0,94339.39,1,0,1,SXXXXX,305,1.4291384E7,1.3396489E7,1
9753572,16659549,sXXXXXXXXXXXX,611,GXXXXXX,FXXXXX,30,9,112951.6,1,1,0,127518.04,0,0,4,GXXX,585,9753572.0,1.6659549E7,1
9988977,12371052,sXXXXXXXXXXXX,643,SXXXX,FXXXXX,44,3,142628.33,1,1,0,113635.28,0,0,2,GXXX,714,9988977.0,1.2371052E7,0
13572226,263558,sXXXXXXXXXXXX,770,FXXXXX,MXXX,42,2,1249.28,2,1,0,74189.88,0,0,1,PXXXXXXX,895,1.3572226E7,263558.0,3
697191,6637229,sXXXXXXXXXXXX,529,FXXXXX,FXXXXX,39,8,118333.38,1,1,0,86775.4,1,0,1,GXXX,668,697191.0,6637229.0,2
1807448,59246,sXXXXXXXXXXXX,497,GXXXXXX,FXXXXX,43,8,108954.48,1,0,0,91825.68,1,0,4,PXXXXXXX,846,1807448.0,59246.0,1
11641920,4212050,sXXXXXXXXXXXX,595,GXXXXXX,MXXX,27,5,130945.55,1,1,0,74563.59,0,0,4,DXXXXXX,694,1.164192E7,4212050.0,4
7286676,6741009,sXXXXXXXXXXXX,481,GXXXXXX,FXXXXX,51,7,996.09,2,1,0,103620.14,0,0,4,SXXXXX,781,7286676.0,6741009.0,1
4971674,2179546,sXXXXXXXXXXXX,687,SXXXX,MXXX,32,7,0.0,2,1,0,48785.51,0,0,3,DXXXXXX,217,4971674.0,2179546.0,0
11377460,5308189,sXXXXXXXXXXXX,586,SXXXX,MXXX,57,3,109501.3,1,0,0,84240.56,0,0,3,DXXXXXX,576,1.137746E7,5308189.0,0
14908738,4840990,sXXXXXXXXXXXX,613,GXXXXXX,FXXXXX,26,8,110874.71,2,1,0,91154.38,0,0,1,SXXXXX,207,1.4908738E7,4840990.0,1
14910863,374807,sXXXXXXXXXXXX,572,FXXXXX,FXXXXX,33,5,455.29,2,1,0,21785.92,1,0,4,GXXX,476,1.4910863E7,374807.0,2
14907826,4248952,sXXXXXXXXXXXX,609,FXXXXX,MXXX,34,9,125021.46,2,1,0,73378.79,1,0,3,PXXXXXXX,309,1.4907826E7,4248952.0,2
8269334,4543008,sXXXXXXXXXXXX,516,GXXXXXX,FXXXXX,53,8,136585.8,1,1,0,52400.7,0,0,3,PXXXXXXX,920,8269334.0,4543008.0,1
716379,7628871,sXXXXXXXXXXXX,708,FXXXXX,MXXX,36,2,0.0,2,0,0,28522.56,0,0,2,SXXXXX,294,716379.0,7628871.0,3
6563249,4508746,sXXXXXXXXXXXX,605,GXXXXXX,FXXXXX,40,9,172.97,2,1,0,16517.97,0,0,5,SXXXXX,562,6563249.0,4508746.0,1
4321403,13035032,sXXXXXXXXXXXX,716,FXXXXX,FXXXXX,43,5,98092.28,1,0,0,67348.26,1,0,4,GXXX,1000,4321403.0,1.3035032E7,2
11140325,10439494,sXXXXXXXXXXXX,680,SXXXX,FXXXXX,27,4,2365.68,2,1,0,129726.94,0,0,3,SXXXXX,353,1.1140325E7,1.0439494E7,0
5983866,5056954,sXXXXXXXXXXXX,738,SXXXX,FXXXXX,33,4,100842.82,1,0,0,30025.5,0,0,3,DXXXXXX,254,5983866.0,5056954.0,0
10053268,8420634,sXXXXXXXXXXXX,493,FXXXXX,FXXXXX,58,8,102511.51,3,0,0,153462.05,1,0,4,PXXXXXXX,235,1.0053268E7,8420634.0,2
9517056,13515130,sXXXXXXXXXXXX,564,SXXXX,MXXX,35,5,804.97,2,1,0,59104.88,0,0,2,DXXXXXX,860,9517056.0,1.351513E7,0
13535917,11397781,sXXXXXXXXXXXX,846,SXXXX,FXXXXX,41,1,1065.85,2,0,0,44000.54,0,0,3,PXXXXXXX,954,1.3535917E7,1.1397781E7,0
13255618,16670661,sXXXXXXXXXXXX,741,FXXXXX,FXXXXX,29,8,163147.28,1,1,0,48063.5,0,0,2,GXXX,716,1.3255618E7,1.6670661E7,3
5621265,11048635,sXXXXXXXXXXXX,603,FXXXXX,MXXX,51,8,0.0,2,1,0,116423.51,1,0,5,PXXXXXXX,842,5621265.0,1.1048635E7,2
11485950,11330610,sXXXXXXXXXXXX,539,FXXXXX,MXXX,51,10,126141.0,2,1,0,119609.48,0,0,5,PXXXXXXX,472,1.148595E7,1.133061E7,3
16092563,862514,sXXXXXXXXXXXX,664,FXXXXX,FXXXXX,40,5,109001.92,3,0,0,149000.88,1,0,3,DXXXXXX,370,1.6092563E7,862514.0,2
4486601,2985835,sXXXXXXXXXXXX,702,FXXXXX,FXXXXX,45,6,0.0,2,0,0,23829.08,0,0,3,DXXXXXX,328,4486601.0,2985835.0,3
4960518,5806973,sXXXXXXXXXXXX,573,FXXXXX,FXXXXX,48,8,0.0,2,0,0,142964.82,0,0,3,DXXXXXX,717,4960518.0,5806973.0,3
8292772,7597020,sXXXXXXXXXXXX,580,FXXXXX,FXXXXX,29,4,135463.82,2,0,0,149130.23,0,0,2,GXXX,634,8292772.0,7597020.0,3
8026917,14227066,sXXXXXXXXXXXX,538,SXXXX,FXXXXX,42,3,1320.76,1,0,0,112240.68,0,0,3,PXXXXXXX,374,8026917.0,1.4227066E7,0
4208013,6643698,sXXXXXXXXXXXX,689,SXXXX,FXXXXX,37,9,0.0,2,0,0,43408.21,0,0,3,DXXXXXX,292,4208013.0,6643698.0,0
3093611,16651659,sXXXXXXXXXXXX,761,FXXXXX,MXXX,62,8,95725.42,4,0,0,81451.33,1,0,5,GXXX,883,3093611.0,1.6651659E7,2
15464122,15185073,sXXXXXXXXXXXX,640,SXXXX,FXXXXX,40,6,106028.46,2,1,0,185170.23,0,0,1,DXXXXXX,745,1.5464122E7,1.5185073E7,0
2880994,3882803,sXXXXXXXXXXXX,705,FXXXXX,MXXX,32,8,312.31,2,0,0,88533.94,0,0,4,PXXXXXXX,851,2880994.0,3882803.0,3
4016528,89478,sXXXXXXXXXXXX,629,SXXXX,FXXXXX,41,3,100540.42,1,1,0,158669.59,0,0,4,GXXX,275,4016528.0,89478.0,0
11759287,2886573,sXXXXXXXXXXXX,550,SXXXX,MXXX,46,8,128316.32,1,0,0,53994.84,1,0,5,SXXXXX,791,1.1759287E7,2886573.0,0
241843,2262946,sXXXXXXXXXXXX,569,FXXXXX,FXXXXX,30,7,0.0,2,0,0,84464.64,0,0,4,PXXXXXXX,391,241843.0,2262946.0,3
2362649,2623216,sXXXXXXXXXXXX,590,FXXXXX,FXXXXX,48,4,133566.41,2,0,0,105834.52,0,0,1,PXXXXXXX,650,2362649.0,2623216.0,3
7632715,7633098,sXXXXXXXXXXXX,581,GXXXXXX,MXXX,43,9,120880.92,2,1,0,116308.1,0,0,4,DXXXXXX,513,7632715.0,7633098.0,4
9977815,4073746,sXXXXXXXXXXXX,569,GXXXXXX,MXXX,24,4,120325.77,2,1,0,160460.3,0,0,3,DXXXXXX,761,9977815.0,4073746.0,4
4386681,12865413,sXXXXXXXXXXXX,728,FXXXXX,FXXXXX,46,1,118028.3,3,1,0,132899.19,1,0,5,PXXXXXXX,950,4386681.0,1.2865413E7,2
13550837,14414724,sXXXXXXXXXXXX,604,FXXXXX,MXXX,50,5,2185.52,1,0,0,136565.58,1,0,5,SXXXXX,431,1.3550837E7,1.4414724E7,2
10473492,6224388,sXXXXXXXXXXXX,739,SXXXX,FXXXXX,33,7,119424.35,2,1,0,39059.83,0,0,3,PXXXXXXX,230,1.0473492E7,6224388.0,0
12458014,103808,sXXXXXXXXXXXX,545,GXXXXXX,FXXXXX,21,1,109480.81,2,1,0,30655.46,0,0,2,SXXXXX,775,1.2458014E7,103808.0,1
10900975,6851246,sXXXXXXXXXXXX,516,GXXXXXX,FXXXXX,40,3,117672.64,1,1,0,165695.67,1,0,3,PXXXXXXX,854,1.0900975E7,6851246.0,1
1913181,14721871,sXXXXXXXXXXXX,719,FXXXXX,FXXXXX,33,1,141646.93,2,1,0,8111.19,0,0,5,PXXXXXXX,843,1913181.0,1.4721871E7,3
3736220,5350642,sXXXXXXXXXXXX,581,FXXXXX,MXXX,38,5,0.0,2,1,0,76822.4,0,0,3,PXXXXXXX,862,3736220.0,5350642.0,3
9114909,209847,sXXXXXXXXXXXX,580,GXXXXXX,FXXXXX,65,5,132054.05,1,1,0,82571.91,1,0,4,DXXXXXX,568,9114909.0,209847.0,4
2001810,6692893,sXXXXXXXXXXXX,574,FXXXXX,MXXX,31,8,0.0,2,1,0,68860.3,0,0,2,GXXX,690,2001810.0,6692893.0,3
13206172,12818087,sXXXXXXXXXXXX,561,SXXXX,FXXXXX,46,8,0.0,1,1,0,117479.28,1,0,3,SXXXXX,945,1.3206172E7,1.2818087E7,0
15584346,8977421,sXXXXXXXXXXXX,699,GXXXXXX,FXXXXX,58,8,142290.04,1,1,0,109467.04,1,0,4,DXXXXXX,963,1.5584346E7,8977421.0,4
12559647,10658622,sXXXXXXXXXXXX,780,SXXXX,MXXX,41,7,0.0,2,0,0,124787.44,0,0,3,GXXX,850,1.2559647E7,1.0658622E7,0
11265548,1393561,sXXXXXXXXXXXX,727,GXXXXXX,FXXXXX,59,5,112917.06,3,1,0,43411.6,1,0,1,DXXXXXX,669,1.1265548E7,1393561.0,4
6710999,2549497,sXXXXXXXXXXXX,774,GXXXXXX,FXXXXX,41,5,135081.59,1,0,0,31578.17,1,0,4,DXXXXXX,657,6710999.0,2549497.0,4
2488333,7530755,sXXXXXXXXXXXX,633,FXXXXX,MXXX,25,5,162733.25,2,0,0,102539.59,0,0,3,DXXXXXX,839,2488333.0,7530755.0,3
11716254,1854396,sXXXXXXXXXXXX,492,FXXXXX,FXXXXX,39,2,126713.54,2,1,0,87997.09,1,0,5,PXXXXXXX,300,1.1716254E7,1854396.0,2
14087310,1442788,sXXXXXXXXXXXX,616,FXXXXX,MXXX,52,4,115299.59,1,1,0,175928.61,1,0,2,PXXXXXXX,283,1.408731E7,1442788.0,2
8606689,13713423,sXXXXXXXXXXXX,536,SXXXX,FXXXXX,55,2,129103.41,2,0,0,46801.44,0,0,5,GXXX,601,8606689.0,1.3713423E7,0
8821828,6210302,sXXXXXXXXXXXX,685,GXXXXXX,FXXXXX,56,5,129365.54,3,1,0,186908.12,1,0,4,DXXXXXX,535,8821828.0,6210302.0,4
8534038,6421988,sXXXXXXXXXXXX,508,SXXXX,FXXXXX,25,9,178.42,1,0,0,77317.19,0,0,3,PXXXXXXX,610,8534038.0,6421988.0,0
